,imagename,captions
2053,troll_1931.jpg,nan samitha 'upma' eppidi erukkuradhu  enru suvaithusol..!  ungal maganukku/magalukku enna vendhum endru kettkamal nengal'upma' saithadu thavaru amma..!
2054,troll_1932.jpg,sandhagam! kosuvukku mattum ella group erathamum othukuthae ethu eppadi
2055,troll_1933.jpg,nethu dhana da cut out elam vekkadhingga sonna.. inniku ippadi solura? adhu vera vaai.. idhu vera vaai..
2056,troll_1934.jpg,airtel india's fastest network anga thavar ollunga kedaikkama christopher kitta mathi sava pathan FASTEST NETWORK AN
2057,troll_1935.jpg,"saithi nallai""agninachathiram"" arambam eppa mattum enna ""mauna ragama"" odituerukku."
2058,troll_1936.jpg,in single boys: ennaku all illayanu feel panravana vida! en frnd oru mokka paiyan avanukelam all irukey nu feel panravan than adhigam!
2059,troll_1937.png,"eella pasangalum oru ponna pathi pesina ava super figure'nu artham adhey pasanga, adheey ponna pathi kevalamaa pesinaa avalukku  aal set aayidichi'nu artham"
2060,troll_1938.jpg,ennaku watch ennaku mothiram
2061,troll_1939.jpg,deii..andha apps update ethana MB'nu paara.. andha HDmovie ethanaGB'nu kerlraa.. aiyoo...nam ipa edhayaavudhu dwnld panniye pammiye aaganume daa...
2062,troll_194.jpg,kevalam sunday la vekura kari konzhambu kaga lam intha soona panna 6 naal wait pann vendiyadha iruke!!!
2063,troll_1940.jpg,ambula part-2...??? ethu vandha rajava than varuven' da ambi....!!!
2064,troll_1941.jpg,salmam khan bigg boss host kamal hassam as bigg boss host
2065,troll_1942.jpg,endha nataraj rabbarla erundhu andha manja kavara eduthu kannu kitta vachi patha pakkara ellam majja majjala theriyum 
2066,troll_1943.jpg,kannai nammbatha
2067,troll_1944.jpg,in mudhalam ovvoru thuraikkum nan errrandu pera neyamicirukka.. onnu vegamulla ellaingar.. ennonu anubhammula muthiyavar
2068,troll_1945.jpg,appo nengga plastic thadai pannithinga  ada amanga nanga plastic thadai pannithom 
2069,troll_1946.jpg,"sir kid's section first dloorla erukku,men's section second floorla erukku !!! legends section endha floor'las irukku??? yennadhu..."
2070,troll_1947.jpg,"rajarajan ungakitta erundhu pudunguna nellam nangaiya.. punjaiya,aathi pasamana ella erripasanama"
2071,troll_1948.jpg,that scary moment when my brother getting 'adi' from dad& im next
2072,troll_1949.jpg,ruba nottil cippu erukkunu sonna paya thana eppa ariyamai pathi nee pesura
2073,troll_195.jpg,mukku podappa erundha eppidi than yocikka thonnum..
2074,troll_1950.jpg,first heart attack 21:31 second 21:34 
2075,troll_196.jpg,world famous lover climax be like
2076,troll_197.jpg,enga ettaya thirudradhumunnalam 9 manikkela ellaru thongividuvanga.. vettukulla pundhu thirudithu vanduruvan... vethuku oruthan mothai madila vukkandu vediya vediya phonela kadalai pothukittu erukkan... polappae pochu...!
2077,troll_198.jpg,catherine tresa in new ad.!!! apo intha samayal elam nenga than panenga apidi thane.!!!
2078,troll_199.jpg,engu seruner kalithal pugaipadam eduthu marunall news pepparil podapadum.
2079,troll_2.jpg,oru ellumuchambalam ketta vellai 5 rubanu sollranga 100 elmbichai power ulla vim bar 10 rubayam...
2080,troll_20.jpg,8 semester pass pannathanennaku engeneer degree kedaikkum 
2081,troll_200.jpg,ennoda anubavathula sollraen ivanunga revaluation'nu onnu vachadhey kaasu pudunga thaan ba.!!:(
2082,troll_201.jpg,appa:ennada ethu xnxnu search pannivachirukka
2083,troll_202.png,aval kovilai surrinall bakthiyodu... nan avanai surtrinan kadhalaodu.. avan ennai surtrinan aruvalodu.. odu odu odu
2084,troll_203.png,"engineering dhaan venuma? intha arts, bussiness admistration ellam padika kudhatha?"
2085,troll_204.jpg,this is how girls sight the boys when boys notived 
2086,troll_205.jpg,"loike pannala'na kooda, tag panni like vaangrengalla da ungala thithavey mudiyadhuda"
2087,troll_206.jpg,in principal room 1st bench student last bench student 
2088,troll_207.jpg,"10 years munnadi maangaya kallava adhichum, cricket velayadiyum irundha naamaa oru pic kuda eduthu vekkalaiye"
2089,troll_208.jpg,our expectation while add our profile but reality shows
2090,troll_209.jpg,nadantha sugar kurayunu sollran..
2091,troll_21.png,ponnunga kullandhaiya erukkura varaikkum toysa theduvanga  kumari anathum boys a theduvanga.. avanga valkaila velaiyada...
2092,troll_210.jpg,my reaction when my  relative childrens are logged in my pc an nondifying
2093,troll_211.jpg,khadal neerai avi akuven malaigalai tharamattam akuven
2094,troll_212.jpg,nanga kastapattu websites la ban pannuvom ah ivanuga nogama VPN p[ottu pappanungalam
2095,troll_213.jpg,dei nee ipadi kandraviyana show va pannunatha kooda mannichiruvanda aana black widow ku bathila oruthiya nikaa vechuruka paaru atha mattum mannikavei matten da
2096,troll_214.jpg,if camera lenses are round why are the pictures square?
2097,troll_215.jpg,oru angila khadal kathai padhithu kankalanginal company poruppillai
2098,troll_216.png,ani:sir intha edathula annamalai bgm ah ulta panni vitruvoma shankar:ddeii fool ithu kamal movie da..
2099,troll_217.jpg,BJleading
2100,troll_218.jpg,"Nee yekam yena payi climax la aduvan party attam Sura Katha polka varada ,unna perichu meta elundhy varada da da dai"
2101,troll_219.jpg,NAA etha Donna panat temirula pesuranu solluvanga.. erundahlum sollran indraiku engal vetill.. thakkali chathni..!!
2102,troll_22.jpg,Echarikkai mathupanakadaipakydhi vaganangal methuvaga selavum palatakudi urachi 
2103,troll_220.jpg,Sarath Kumar is feeling blessed with is second pondathiradhika Ida first purusamponnu Ida paiyan
2104,troll_221.jpg,Messiyum ronaldovum thangal natirku Selim valiyil
2105,troll_222.jpg,This is how I look when train turns for long iyappa epidi valiyudu para
2106,troll_223.png,Enna thimuru erukunu unaku
2107,troll_224.jpg,Thutukudi driverai kondra valibar Atul thandanai
2108,troll_225.jpg,Thosaiyin ennikkaiaisathiniyin tharamae thermanikirathu
2109,troll_226.jpg,Enga vote ah eppa sir enuvinga
2110,troll_227.jpg,Narula erukkura kambia marandutenae
2111,troll_228.jpg,Ella busulayum thirudargal jakarithainu podurangalae??neyayama payanigaljagarithainuthana podanum..??
2112,troll_229.jpg,Enna tha colour colora Nama soap Vangi potalunvellai colorl than nurai Varun ariyathagaval
2113,troll_23.jpg,Larry vudangruchinu feel panna pundhi kedaichurukanu santgosampadunga...lure nllarukkum..
2114,troll_230.png,Kan aduthu parthan acal mayangavillai kattaiyal aduthu parthan vudanae mayangivittal
2115,troll_231.jpg,In maruvartha pesatha song
2116,troll_232.jpg,Kathilabkeluchadhuku pathila konjam echiya tuppi kamichirukalam idea illatha vacikaran
2117,troll_233.jpg,Kadavula enaku sapida pudikula things pudikula ennaku kadal vandurtucho saniyanae unnaku semester vanduruchu poi PADI 
2118,troll_234.jpg,NGK1st part illayam LIG2nd partam
2119,troll_235.jpg,Some girls in insta bio. Stylish rhamizlachi my life my rules haters fuckoff but the reality is
2120,troll_236.jpg,Ramana school students college students
2121,troll_237.jpg,Nalla erukku oru kudumbatha nallu per senthu epidi kedukuranga ..athae than
2122,troll_238.jpg,"Thangachi pasathula bamalaya minchiruva polaya Malik,ballavana irru ronba ballavana irrukatha"
2123,troll_239.jpg,Dai badavas mama vithai erakifying in forth dimension ea
2124,troll_24.jpg,Pili Satyam tiger rice
2125,troll_240.jpg,Enga Ethan's Peru kavinuku sapport pannrtinga arhana perum mananalam bathikapataga
2126,troll_241.jpg,Spider man aiiyoi adhu namma pueachi thalaparhy than ambi
2127,troll_242.jpg,Macha ennaku accident ayudichu sekuea vada
2128,troll_243.jpg,"If Ur collector ,u should wear sodaputti"
2129,troll_244.jpg,Hey.kai la mic edhuthu interview eduka varanunga.. endhiruchi Ulla po .. Ulla po ya
2130,troll_245.jpg,Sarvadhasa yoga thinan
2131,troll_246.jpg,"Logging in again because it,s boring"
2132,troll_247.jpg,Evanga ellarum mananala kappagathula erukka vendhiyavanga
2133,troll_248.jpg,Ada aganda Vaya Ava Ava Nalla thanda nadikuea be ethachum urupudiya nadikieiya?
2134,troll_249.jpg,Janae asagu vaika maruvadu kadaiya rhedikuttu erukka evalunga vera
2135,troll_25.jpg,Cross salary net salary
2136,troll_250.jpg,Kydhicurikia yen ippadi Kathi Kathi pesura
2137,troll_251.jpg,Aduthu 2020andil
2138,troll_252.jpg,Using mobile at night time yen kathura beta Karti kuduthuruca polla
2139,troll_253.jpg,This may happen in your future unta pazhaya Facebook post Ellam padichen .nenga ballavana kettavaea theriyalayae paaa.
2140,troll_254.jpg,GOOD NIGHT AD
2141,troll_255.jpg,Hi iam dhanush wife ieundhutu po!
2142,troll_256.jpg,Only person who can stop virat kholi in IPL 2016
2143,troll_257.jpg,Pindathi outta Enna prechananuonnumillanguea ana Baal fulla eppadi moracgikitu eeukka
2144,troll_258.jpg,Kolakolaya mundhurika powerstar adhicha
2145,troll_259.jpg,Ella herokalayum cachi suyamvaram part2edukulamunu eeukana
2146,troll_26.jpg,Yen na Avan Kita hamam soap errukubayam yenappidi sirikadha atha bayama erukku
2147,troll_260.jpg,ppidi sirikadha bayama erukku
2148,troll_261.jpg,Poda poda Trisha illana divya
2149,troll_262.jpg,Ayvu nadathura mogaraiya party Nama orrula chinna kyllandhaiya Jetta Kuda solidum kaja puyaluku ethipakatha orae ALU yarunu ecarukku ativam
2150,troll_263.jpg,Noi vantha vaithiyam kadhal Vanda paithiyam
2151,troll_264.jpg,Enaku unmelathan santagam
2152,troll_265.jpg,Aga.. ethuvallavo natirku thevayana saithi
2153,troll_266.jpg,Adai rasathuku puliya oura vaikasonna... Thappa puringukitingalo
2154,troll_267.jpg,10years challenge
2155,troll_268.jpg,No capions
2156,troll_269.jpg,Gopoan mavalay
2157,troll_27.jpg,Jeeva
2158,troll_270.jpg,Antha Ambala ittara Nabi munavatha valaiyil vilundthabithu oru mixture
2159,troll_271.jpg,Param Nalla irukku IVA mattym
2160,troll_272.jpg,Nee Shawn edho mother of dragons Sam la dracarys soooi intha vaikoli koluthi vidu
2161,troll_273.jpg,Engal kadail erundu veliavarum alakiya oennai parthu kanadikathir. Oru vellai athu ungal pathiyaga Kuda irukalam
2162,troll_274.jpg,"Kuda a arasanga panamum Namath's,makkaloda nelamum Namath's,Bai kadai biriyaniyum namadaseethu solla vendiyadu thanae"
2163,troll_275.jpg,"When your WhatsApp group admin,made you as admin and left the group"
2164,troll_276.jpg,Grey ezulumala deii maruthamala ippo be ezhumalaya illa marudhamalaya
2165,troll_277.jpg,No captions
2166,troll_278.jpg,Namaku Raksha Bandhan anniky Rakhi katta kooda oru ponnu illiye
2167,troll_279.jpg,No captions
2168,troll_28.jpg,Enaku Avan yarunaw theriyadu
2169,troll_280.jpg,When everybody troops seemaraja badly but you are a so fan
2170,troll_281.jpg,"Theralil Kita kodumaiyanathu""sellotapin""nuniyai theduvadhu..."
2171,troll_282.jpg,No captions
2172,troll_283.jpg,Abirami biggboss house in unmatana pachondhi
2173,troll_284.jpg,When my friend keep status for jokers birthday.!!! Enga avar real name net la pajama sollunga papom.. athu vanthu
2174,troll_285.jpg,No captions
2175,troll_286.jpg,No captions
2176,troll_287.jpg,No captions
2177,troll_288.jpg,When opening a lays packet verum Kathy Shanta varuthu
2178,troll_289.jpg,Vatika Nalla varuthu thertall mudivu parthutu inamuma vuiroda irukka
2179,troll_29.jpg,Kanavam.i love y manivi nanuthan 
2180,troll_290.jpg,Hey priyankachopra Mariya paruda
2181,troll_291.jpg,Puyal nevarna nethu Malawi nevarna nethinu soolrangaatha Mathieu vailukku nevRana nethu othukidu senj ronba Nalla irukkum.. veyil thanga mudila..
2182,troll_292.jpg,"Maapia ,ungalukku sethanama yena venum? Inga para title Ellam vebumtitle Thana eduthukonga"
2183,troll_293.jpg,Machi intha examukku ban pass atudivanda
2184,troll_294.jpg,No captions
2185,troll_295.jpg,"Nadalamandra matum edaitherdalkalil mge Amma the a deppa peravai sarbil paothiyida viruppan uplavargal varugura 16,17thertalin virupamanukkalai Perry, puethi saithu annupalam"
2186,troll_296.jpg,Ana like pothavanga nenga thirumba like podura varaikum ungala maraika matangaenl
2187,troll_297.jpg,"Engineering mudihitaan,ana arrear ah pathu na pesa mataen"
2188,troll_298.jpg,When you go to hot Motta Madi at afternoon without wearing slippees
2189,troll_299.jpg,That gethu walk coming out first from exam hall without
2190,troll_3.jpg,Appa ethu third std science lesson pa
2191,troll_30.jpg,Athu eppadi erukku mudiyum..? Na porntha udaney en Peru raja nu vechiranga
2192,troll_300.jpg,Enna MAA na mappila vituku poranu nenachu kavala padriya en kavalai ya en mappilayae nenachu than de unkita Maruti Enna kastam para poranu!
2193,troll_301.jpg,Velavetti illathavan than enthaneeamum whatsapp FB pakkamae varathavanellam janathipathiyaga erukkanga..
2194,troll_302.jpg,Enga eeiyala ishwaeyaca ellarum surukama isunu kupuduranga..nan konjam vithitasama kupudulamaenu varitanu kuptan athuku poi oora 
2195,troll_303.jpg,Ennada ethu pithalatama irukku!Lela kedantha Elly iallu oru rubber blunu 30ruba paddjatla mudiya vendiyatha 399euba potrykka
2196,troll_304.jpg,Close enough
2197,troll_305.jpg,"After killing bhakubali kattapa said ""en characteraya purinjuka marindrengale"""
2198,troll_306.jpg,Makkal Enna thendakadhavarkala..!I'll nadikaegal Enna kadavul
2199,troll_307.jpg,No captions
2200,troll_308.jpg,10years challenge 2009 2019 
2201,troll_309.jpg,Ithu Enna aptitude questions na
2202,troll_31.png,No captions
2203,troll_310.jpg,No captions
2204,troll_311.jpg,Short girls are damm cute kullama irukuraadhuku ipidi oru bit ah
2205,troll_312.jpg,En reaction ah pathu na ah purila
2206,troll_313.jpg,Methuvaga pora vathuku yevanda duckunu pervachadu?
2207,troll_314.jpg,Parupa Nama manjimava nanba manjimava ithu
2208,troll_315.jpg,Inth pen ey cachi space la Kuda elluthallam manga yen da space Ku pooga porom
2209,troll_316.jpg,This is her voice tone
2210,troll_317.jpg,Thambi thayr kiyaru vedichudapoguthu konjam pathu Kathy adinfa
2211,troll_318.jpg,No captions
2212,troll_319.png,Nama 2srupum than 1peeindal innonu thaniya valadu
2213,troll_32.jpg,Me padicha schools na head masterde
2214,troll_320.jpg,Bdwords peso aguthu karaadahulam bold attempt ayduchila
2215,troll_321.jpg,Arjun Reddy padathula start pannavan.. innum arhe thaadi cgerrate Ida irukan
2216,troll_322.png,Ennakum oru allunu madhuchu award kudukuranga Vijay TV ronba nalavangapa
2217,troll_323.jpg,Vulavu tholil Saiya theriyathavarkal vunavu vunna thaguthiyattravargal..
2218,troll_324.jpg,Ennathu oru capita Meena podurath eppadi 
2219,troll_325.jpg,No captions
2220,troll_326.jpg,Nengalae sollunga sengathu Sarita thappa???
2221,troll_327.jpg,"Na yedhuku sirichen nu ennaku theriyum,ana Avan yedhuku sirichen dhan thwriyala"
2222,troll_328.jpg,Kadhal validhan periyavalnu soluttu irrukuravanga
2223,troll_329.jpg,Ethuku
2224,troll_33.jpg,Nan Donna joke Vida !in sirippu dhan comedy ya irukku da
2225,troll_330.jpg,Jnavary 1l irundu Vijay tvku 25ruba kattanam atha pathu ehuvum. Sonniya
2226,troll_331.png,Tamara ivalugalam.. anbu dhan anadhai nu sonniye da
2227,troll_332.jpg,Ethaiyum padichu kuduthan parunga antha medical karanum oru doctor
2228,troll_333.jpg,Vunavai kandavudan vulagai vendratha Pol magilum intha sirichen n punatai solgirathu varumaiyin cal mai
2229,troll_334.jpg,10years challenge be like
2230,troll_335.jpg,Elayai vetti atuku poduvanga
2231,troll_336.jpg,Kappa kelae podunga pesi  thertakkalam
2232,troll_337.jpg,Thanaku apuram thanoda varichu
2233,troll_338.jpg,Enna arrest pannathuku reason sollunga sir
2234,troll_339.jpg,Apo puriyala IPO puriyuthu
2235,troll_34.jpg,Mothala mainroadla nilluma intha varan
2236,troll_340.jpg,Uppuma purinu sapittu samalikuran mad
2237,troll_341.jpg,Palvadi school
2238,troll_342.png,Yeah ma Enna engineering Padilla vacha ??
2239,troll_343.jpg,No captions
2240,troll_344.jpg,Ana enga akkavuku innum kalayanam agalaya
2241,troll_345.jpg,"Reading parent,s meeting message from school"
2242,troll_346.jpg,Ipitiye kettutu iruntha data tha koraiyum download panni kelu po
2243,troll_347.jpg,At Muthu nan than annan annan
2244,troll_348.jpg,Saptura item poooramae en favourite thaan
2245,troll_349.jpg,KINGS OF OPENING
2246,troll_35.jpg,Appayae saranar thertall 52vote vangunathaiyum arkae nagarla notava muntha mudiyathataiyum
2247,troll_350.jpg,Enna than 
2248,troll_351.jpg,No captions
2249,troll_352.jpg,No captions
2250,troll_353.jpg,13 years Difference   17 Years Difference    My future wife will be like
2251,troll_354.jpg,"original yelumbichaiyai caril  nasukkivittu, chemical yelumbichaiyai kudithu kalikkurom!"
2252,troll_355.jpg,Namma Padatha   Torrent'la kooda download panna maaten'granga
2253,troll_356.jpg,maattukariyai vida malam suvaiyaanadhu....    arjun sir kai kudunga malatthai yeppa saapidinga
2254,troll_357.jpg,Appa!!  enaku oru puthu mobile vaangi kudunga!!  Mothala irukra mobile odaiyatum athuka apram vaangalam!!    ithu epo odanju nan puthu mobile vangrathu!!
2255,troll_358.jpg,"SOME MEME PAGES' BIO BE LIKE    inga Na pesamaten en memes dhaan pesum  Meme speak, speak     Dei she's not speaking Da"
2256,troll_359.jpg,No Captions
2257,troll_36.jpg,namma vittu pillai     Padathula nadika sonna serial la nadikiran pa ivan
2258,troll_360.jpg,"college ku poga 2.50, var 2.50   madhiyam sapida thair sadham  college poga vera yenna sir venum"
2259,troll_361.jpg,yenda muttapayale adhukku vunkitta irukkura mobilela koduthu irundha andha kulandhainga innum sandhoshama camera yedutthurukkumo da..!!
2260,troll_362.jpg,indha stunt ah enkayo paathurukane  oruvela namma vishal anna va irukkuma !!
2261,troll_363.jpg,En da ithuvum ithuvum Ungaluku  ore matiri ah iruku !!!!!
2262,troll_364.jpg,yepadi namma kuttani sinnam...!!!
2263,troll_365.jpg,ennaya panitruka   adhu onumila thambi  nanban orthan 10 bullet mudugula sututan   adhan eduthu pottu work out panitrukan   nalvela work out panadhala pozhachan
2264,troll_366.jpg,"Son:  Appa, porambokku paakanum paa..  100rs kudunga!   Dad: Kannaadi la poi paaru"
2265,troll_367.jpg,Neenga Rendu perum irukura varaikum  enga amma enaku soaru potta mari than
2266,troll_368.jpg,the conjuring   muni 1  insidious  kanchana 2   the nun  kanchana 3  dei   kanchana 4 uh
2267,troll_369.jpg,thank you to the largest family in the world
2268,troll_37.jpg,yov ! inga ena soluthu jessy jessy solutha ?
2269,troll_370.jpg,"""thimuda  velittulla therthal ahrikai verupai yerpadutha kudiya vakail vullathu; therdhal  arikaigalai nambi  tamilaga makkal  inium yemaramattargal!""     paravalla..   ninga veruppaningala adhuve podhum.!"
2270,troll_371.jpg,indha tha***li vera...
2271,troll_372.jpg,kannda remake
2272,troll_373.jpg,WE ALL KNOW THAT ONE GUY WHO WEARS SPECS AND LOOKS LIKE A GOOD BOY   BUT DOES ALL KINDS OF KASA MUSA ACTIVITIES
2273,troll_374.jpg,yennaiya pannadha mattum correctda  bankla poduringale!!    adhumaadhiri kuppaiyaium kuppathottila potta yenna?
2274,troll_375.jpg,indha gymkku pora pasangala patha vudane kandupichidalam....   rendu kailaum sambar vaaliya thukkittu nadakira maadhiriye nadapanga....
2275,troll_376.jpg,inaikku night  1159 ku bathroom pogadhinga  poninga.....!  apram adhutha varusham tha veliya vaaaruuuuveeengooooo!
2276,troll_377.jpg,pattu paduravan peru paadagan na !!   arrear vaikuravan peru arrear da !!
2277,troll_378.jpg,naama mela yera yera kila iruppavargal  sirithai theriya aarambithal 'thannadakkam' yennum kannadi anindhu kolvadhu avasiyam.   vunarndhavan vuyarvaan!
2278,troll_379.jpg,maple thalaivan simbu aanda aandava paal vutha solraaru    ada yenna mama ninga?   sunnambu thanniyai vuthi vitta sariya vandhurum   vuthi vidu.... vuthi vidu
2279,troll_38.png,"THAT MAN WHO INTRODUCED ""SALT & PEPPER""  HAIRSTYLE FOR KOLLYWOOD  ~ THALA~       THE MAN WHO INTRODUCED  ""RED CHILLY & PEPPER""  HAIRSTYLE FOR THE WHOLE WORLD   ~CAPTAIN VIJAYKANTH~"
2280,troll_380.jpg,No Captions
2281,troll_381.jpg,mr local :  paridhabangal     ithula ithula nalla director kitta kadhaya kelunga thambi nu mimicry vera   
2282,troll_382.jpg,enna da ipdi aariuchu seri vaa kelambuvom
2283,troll_383.jpg,velakkamathula vechi adichi koduthalum....   vekkam illamal thingura hotel dosaidhaan....
2284,troll_384.jpg,namakku pidicha mari namba life oru nal marum   kathirundu kathirundu kalangal pooguthadiii
2285,troll_385.jpg,after watching ispade rafavum idhaya raniyum   enakku ne venum da gowtham pls da ena vitu poidadha da gowtham     yenda kadhai nalum oru gnyayam venam endha oorla da ponunga ipidi payana pudichu kenjralunga yenoma ponga da
2286,troll_386.jpg,"Tv remote la irundha ""battery "" enga..?"
2287,troll_387.jpg,Government school-la padicha  kevalam   Government hosptal-ku  pona kevalam....    Government Bus-la pona kevalam....   aana mapillai mattum Government mapillai dhaan venduma???   yenna ponnungalada
2288,troll_388.jpg,"purushan yenbadhu congrit cement madhiri....   kattuna vudane adikkavo kuthavo,  midhikkavo kudadhu.. nalla 'settaga' vitutu  apurama yenna vennumanalum pannalam.... onnum aagadhu...!     pondatinga mann  pandam maadhiri  aarambathulaye namakku venungaramaadhiri  maathidanum,, illatti  set aaiduchinna  apuram onnum panna mudiyadhu...!"
2289,troll_389.jpg,NEVER LEAVE YOUR CREASE WITH ASHWIN BEHIND THE STUMPS   STRIKER KU ORU MS DHONI  NONSTRIKER KU....  NAAN
2290,troll_39.jpg,yedharkaga inna maaruvom?   kolappadhilla rasigargal!    Youtube Atrocities !!!   Enathu maaru vesam ah ??
2291,troll_390.jpg,intha da lemon tea naane prepar pannen   athuvum vim bar pottu  seinji iruken athula thaan 100 lemon -  oda shakti irukku
2292,troll_391.jpg,Unga tooth paste la uppu irukka ?  Enga college saapadulaye uppu illa  unaku toothpaste la uppu kekudha ?
2293,troll_392.jpg,"yendha booka pathalum thokkam thokkama varudhu......    indha ""facebook ""ah pattha mattum karumam thukkame vara matengudhu"
2294,troll_393.jpg,kadhal yenbadhu sixpack maadhiri maitain pannalaina poiudum   Friendship yenbadhu thoppai maadhiri vandhutta pogave pogadhu
2295,troll_394.jpg,ennada vijay tv mama velailam pakuringa!
2296,troll_395.jpg,No Captions
2297,troll_396.jpg,1 GB KU  399R  SONNA NAAI NEE IPPO YARU TOP-UP PANRATHU ILLA NU OFFER THARIYA
2298,troll_397.jpg,"MEDIA CHANNELS NOW BE LIKE    KOHLI  50  ADICHATHUKU FLYING KISS THARALAYAM, ANUSHKA KU FLYING KISS THARA THAAN 50  ADICHARAM"
2299,troll_398.jpg,MATHS IN CRICKET  CHEMISTRY IN CRICKET   PHYSICS  IN CRICKET  ENGLISH IN CRICKET     AND STILL PARENTS THINK CRICKET IS WASTE OF TIME
2300,troll_399.jpg,"FACEBOOK UM, FRIDGE UM ALMOST ONNU THAN   PUDICHA MADHIRI ONNUM ILLANALUM ADIKADI THORANDHU PAAKA THONUM"
2301,troll_4.jpg,yengada irukka...?   nadutheruvula nikkiren vandhu kuttittu po...
2302,troll_40.jpg,MAGGI TO BE BANNED IN INDIA     iru pa... kadaisiya oru vaati Maggi saptu vandhuren...
2303,troll_400.png,Everyday My Reaction after lunch time Thoongatha Thoongatha!
2304,troll_401.jpg,In Star Sports Tamil Commentary !    Dei Inga indha Uthappa enna aadindu erukan!!  enna eraki vitta naaney olunga adipen !!
2305,troll_402.jpg,edhuku intha kupaiya poruku vachuruka    kuppai illa memories-U
2306,troll_403.jpg,"""oru maadhathil alla, oru nodil kuda aatchiyai kalaikka mudium!""      innuma indha vularuvaiya idha sollittu irukkan  naama kilavanave aaiduvom pola irukku"
2307,troll_404.jpg,SEEMA AND SIMBU COMBO THREE FILMS  MOVIE BEFORE RELEASE MOVIE AFTER RELEASE
2308,troll_405.png,"FACEBOOK UM, FRIDGE UM ALMOST ONNU THAN  PUDICHA MADHIRI ONNUM ILLANALUM ADIKADI THORANDHU PAAKA THONUM"
2309,troll_406.jpg,vote potu 2 minutes kuda aagala!  athukula fb la finger photo va potuta?!   2 seconds laye potutupan!  ink kayanumey nu wait panunan!
2310,troll_407.jpg,in 3-movie song     thaniyaga thavikkiren   sari naa  venumna varattuma   thunaivendam anbe po...      yennada mutta thanama pesikittu irukka mutta payale
2311,troll_408.jpg,"TOMORROW IS SUN TV MANKATHA AT 3PM, TIRUPPACHI AT 6.30PM     IRUKKU  NAALAIKU SOCIAL MEDIA'LA FULL ENTERTAINMENT IRUKI!!!"
2312,troll_409.jpg,Ithuvea thappa....
2313,troll_41.png,This is how my college appears from outside  But this is how it appears inside
2314,troll_410.jpg,Legends Handling Muthupandi adi......
2315,troll_411.jpg,vungal pazhaiya valkai mittu tharappadum  kattanam  ru.5 mattume!!
2316,troll_412.jpg,IPL na ena?  Namba Indian Playersa Kalaichi Nambalea santhosam padrathu tan ipl
2317,troll_413.jpg,WHEN ACCIDENTALLY OPEN MOBILE CAMERA
2318,troll_414.png,Vignesh shivan in his new pic
2319,troll_415.jpg,No Captions
2320,troll_416.png,FLIPKART  Ivanungalae Big Billion day nu onna aaramipaangalam  Adhula Out of stock products ah just oru rooba ku Sold out nu potu pilem kaatuvangalaam
2321,troll_417.jpg,Whenever vanitha opens her mouth chai sariyana lambadi pombalaiya irupa pola ivala pethaingla ila....
2322,troll_418.jpg,No Captions
2323,troll_419.jpg,idhil yethanai vulladhu 3 alla 4 ??     yennada idhu... yenakku therinja konja nenja kannukuda marandhudum pola... yenanga padhil
2324,troll_42.jpg,Evalo Prachana Irundhalum  Nalla Mooku mutta Saptom na  Prachana Theerudho illayo...  Naama Prachanaya Marandhruvom !!!
2325,troll_420.jpg,No Captions
2326,troll_421.jpg,"HOW VIJAY TV CELEBRATE BODI   PALAYA PATIENT KUMKI, RAJA RANI,  SAATAI, BAAHUBALI 2 AH DISCHARGE PANUNGA   PODHU PATIENT PARIYERUM PERUMAL, VADA CHENNAI, SAAMY 2 , CCV AH ADMIT PANUNGA"
2327,troll_422.png,"ANDHA 1Re PENDRIVE IRUKKA ENNA PENDRIVE IRUKKA  ANDHA 900 RS LUMIA IRUKKA ENNA LUMIA IRUKKA   SERI VIDUPA, ANDHA 1300 RS  SAMSUNG TAB AACHUM IRUKKA  ENNA TAB AACHUM IRUKKA"
